PID,Date,Group,Group2,Name,Species,Populations,SID,reproduction,TYPE,Unit ,u_mean,u_lower,u_upper,SE,range_low,range_up,Events,Callable,Method,SampleSize,Generations,Sequencing,Tools,Depth,Comments,CITATION,Citation2,Link
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O1MA,2019013_1,sexual,snp,bp/generation,2.33e-9,,,0.08e-9,,,347,,MA,32,,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O1MA,2019013_1,sexual,indel,bp/generation,0.66e-9,,,,,,108,,MA,32,,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O1MA,2019013_1,sexual,insertion,bp/generation,0.26e-9,,,0.02e-9,,,40,,MA,32,,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O1MA,2019013_1,sexual,deletion,bp/generation,0.40e-9,,,0.03e-9,,,68,,MA,32,,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O2MA,2019013_2,sexual,snp,bp/generation,2.57e-9,,,0.11e-9,,,1481,,MA,48,150,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O2MA,2019013_2,sexual,indel,bp/generation,0.84e-9,,,,,,489,,MA,48,150,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O2MA,2019013_2,sexual,insertion,bp/generation,0.34e-9,,,0.03e-9,,,196,,MA,48,150,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019013,2019,worm,nematodes,nematode ,Caenorhabditis elegans,O2MA,2019013_2,sexual,deletion,bp/generation,0.50e-9,,,0.04e-9,,,293,,MA,48,150,Illumina ,,25,,"Saxena, A. S., Salomon, M. P., Matsuba, C., Yeh, S. D., & Baer, C. F. (2019). Evolution of the mutational process under relaxed selection in Caenorhabditis elegans. Molecular biology and evolution, 36(2), 239-251.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367967/
2019014,2019,unicellular,fungi,yeast,Saccharomyces cerevisiae ,NA_WE,2019014_1,asexual,snp,bp/generation,1.49e-10,,,0.47e-10,,,60,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019014,2019,unicellular,fungi,yeast,Saccharomyces cerevisiae ,NA_WE,2019014_1,asexual,indel,bp/generation,0.74e-11,,,1.03e-11,,,3,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019014,2019,unicellular,fungi,yeast,Saccharomyces cerevisiae ,WE_WE,2019014_3,asexual,snp,bp/generation,2.82e-10,,,1.02e-10,,,113,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019014,2019,unicellular,fungi,yeast,Saccharomyces cerevisiae ,WE_WE,2019014_3,asexual,indel,bp/generation,1.50e-11,,,2.33e-11,,,6,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019014,2019,unicellular,fungi,yeast,Saccharomyces paradoxus,N17_N17,2019014_4,asexual,snp,bp/generation,7.27e-11,,,1.65e-11,,,31,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019014,2019,unicellular,fungi,yeast,Saccharomyces paradoxus,N17_N17,2019014_4,asexual,indel,bp/generation,4.69e-12,,,8.69e-12,,,2,,MA,,,Illumina HiSeq 2500,,,diploid,"Tattini, L., Tellini, N., Mozzachiodi, S., D’Angiolo, M., Loeillet, S., Nicolas, A., & Liti, G. (2019). Accurate tracking of the mutational landscape of diploid hybrid genomes. Molecular biology and evolution, 36(12), 2861-2877.",,https://academic.oup.com/mbe/article/36/12/2861/5545524
2019015,2019,human,primates,human,Homo sapiens,European ,2019015_1,sexual,snp,bp/generation,1.29e-8,1.02e-8,1.56e-8,,,,,,PO,697,,,,,,"Tian, X., Browning, B. L., & Browning, S. R. (2019). Estimating the genome-wide mutation rate with three-way identity by descent. The American Journal of Human Genetics, 105(5), 883-893.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6848988/
2019016,2019,plants,plants,arabidopsis ,Arabidopsis thaliana,,2019016_1,sexual,snp,bp/generation,6.95e-9,,,2.68e-9,,,1694,,MA,107,,Illumina HiSeq3000,,36,,"Weng, M. L., Becker, C., Hildebrandt, J., Neumann, M., Rutter, M. T., Shaw, R. G., ... & Fenster, C. B. (2019). Fine-grained analysis of spontaneous mutation spectrum and frequency in Arabidopsis thaliana. Genetics, 211(2), 703-714.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366913/
2019016,2019,plants,plants,arabidopsis ,Arabidopsis thaliana,,2019016_1,sexual,indel,bp/generation,1.30e-9,,,,,,356,,MA,107,,Illumina HiSeq3000,,36,,"Weng, M. L., Becker, C., Hildebrandt, J., Neumann, M., Rutter, M. T., Shaw, R. G., ... & Fenster, C. B. (2019). Fine-grained analysis of spontaneous mutation spectrum and frequency in Arabidopsis thaliana. Genetics, 211(2), 703-714.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366913/
2019016,2019,plants,plants,arabidopsis ,Arabidopsis thaliana,,2019016_1,sexual,deletion,bp/generation,7.74e-10,,,,,,212,,MA,107,,Illumina HiSeq3000,,36,,"Weng, M. L., Becker, C., Hildebrandt, J., Neumann, M., Rutter, M. T., Shaw, R. G., ... & Fenster, C. B. (2019). Fine-grained analysis of spontaneous mutation spectrum and frequency in Arabidopsis thaliana. Genetics, 211(2), 703-714.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366913/
2019016,2019,plants,plants,arabidopsis ,Arabidopsis thaliana,,2019016_1,sexual,insertion,bp/generation,5.26e-10,,,,,,144,,MA,107,,Illumina HiSeq3000,,36,,"Weng, M. L., Becker, C., Hildebrandt, J., Neumann, M., Rutter, M. T., Shaw, R. G., ... & Fenster, C. B. (2019). Fine-grained analysis of spontaneous mutation spectrum and frequency in Arabidopsis thaliana. Genetics, 211(2), 703-714.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366913/
2019017,2019,plants,plants,duckweed ,Spirodela polyrhiza,,2019017_1,asexual,snp,bp/generation,2.38e-10,4.76e-11,7.30e-10,,,,3,,MA,,,Illumina HiSeq 4000 ,,28,Outdoor_UV,"Xu, S., Stapley, J., Gablenz, S., Boyer, J., Appenroth, K. J., Sree, K. S., ... & Huber, M. (2019). Low genetic variation is associated with low mutation rate in the giant duckweed. Nature communications, 10(1), 1-6.",,https://www.nature.com/articles/s41467-019-09235-5
2019018,2019,human,primates,human,Homo sapiens,CEPH/Utah,2019018_1,sexual,snp,bp/generation,1.10e-8,,,,,,4298,,PO,1,,Illumina HiSeqX,,30,,"Sasani, T. A., Pedersen, B. S., Gao, Z., Baird, L., Przeworski, M., Jorde, L. B., & Quinlan, A. R. (2019). Large, three-generation human families reveal post-zygotic mosaicism and variability in germline mutation accumulation. Elife, 8, e46922.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6759356/
2019018,2019,human,primates,human,Homo sapiens,CEPH/Utah,2019018_1,sexual,indel,bp/generation,9.29e-10,,,,,,373,,PO,1,,Illumina HiSeqX,,30,<=10bp,"Sasani, T. A., Pedersen, B. S., Gao, Z., Baird, L., Przeworski, M., Jorde, L. B., & Quinlan, A. R. (2019). Large, three-generation human families reveal post-zygotic mosaicism and variability in germline mutation accumulation. Elife, 8, e46922.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6759356/
2020001,2020,arthropods  ,arthropods  ,water flea,Daphnia magna,Finland,2020001_1,asexual,snp,bp/generation,15.54e-9,9.56e-9,24.18e-9,,,,205,,MA,,,Illumina Hiseq 3000,GATK HaplotypeCaller,20-150,,"Ho, E. K., Macrae, F., Latta 4th, L. C., McIlroy, P., Ebert, D., Fields, P. D., ... & Schaack, S. (2020). High and highly variable spontaneous mutation rates in Daphnia. Molecular biology and evolution, 37(11), 3258-3266.",,https://academic.oup.com/mbe/article/37/11/3258/5855676
2020001,2020,arthropods  ,arthropods  ,water flea,Daphnia magna,Germany,2020001_2,asexual,snp,bp/generation,9.06e-9,6.12e-9,12.31e-9,,,,230,,MA,,,Illumina Hiseq 3000,GATK HaplotypeCaller,20-150,,"Ho, E. K., Macrae, F., Latta 4th, L. C., McIlroy, P., Ebert, D., Fields, P. D., ... & Schaack, S. (2020). High and highly variable spontaneous mutation rates in Daphnia. Molecular biology and evolution, 37(11), 3258-3266.",,https://academic.oup.com/mbe/article/37/11/3258/5855676
2020001,2020,arthropods  ,arthropods  ,water flea,Daphnia magna,Isreal,2020001_3,asexual,snp,bp/generation,3.93e-9,2.94e-9,5.07e-9,,,,138,,MA,,,Illumina Hiseq 3000,GATK HaplotypeCaller,20-150,,"Ho, E. K., Macrae, F., Latta 4th, L. C., McIlroy, P., Ebert, D., Fields, P. D., ... & Schaack, S. (2020). High and highly variable spontaneous mutation rates in Daphnia. Molecular biology and evolution, 37(11), 3258-3266.",,https://academic.oup.com/mbe/article/37/11/3258/5855676
2020002,2020,fungus,fungi,mushroom,Schizophyllum commune,,2020002_1,asexual,snp,bp/cell division,2.04e-11,1.14e-11,2.93e-11,,,,161,,MA,,,Illumina HiSeq 2000,,135,thick tube,"Bezmenova, A. V., Zvyagina, E. A., Fedotova, A. V., Kasianov, A. S., Neretina, T. V., Penin, A. A., ... & Kondrashov, A. S. (2020). Rapid accumulation of mutations in growing mycelia of a hypervariable fungus Schizophyllum commune. Molecular biology and evolution, 37(8), 2279-2286.",,https://academic.oup.com/mbe/article/37/8/2279/5815564
2020002,2020,fungus,fungi,mushroom,Schizophyllum commune,,2020002_1,asexual,indel,bp/cell division,1.014e-12,,,,,,8,,MA,,,Illumina HiSeq 2000,,135,thick tube,"Bezmenova, A. V., Zvyagina, E. A., Fedotova, A. V., Kasianov, A. S., Neretina, T. V., Penin, A. A., ... & Kondrashov, A. S. (2020). Rapid accumulation of mutations in growing mycelia of a hypervariable fungus Schizophyllum commune. Molecular biology and evolution, 37(8), 2279-2286.",,https://academic.oup.com/mbe/article/37/8/2279/5815564
2020002,2020,fungus,fungi,mushroom,Schizophyllum commune,,2020002_1,asexual,deletion,bp/cell division,3.80e-13,,,,,,3,,MA,,,Illumina HiSeq 2000,,135,thick tube,"Bezmenova, A. V., Zvyagina, E. A., Fedotova, A. V., Kasianov, A. S., Neretina, T. V., Penin, A. A., ... & Kondrashov, A. S. (2020). Rapid accumulation of mutations in growing mycelia of a hypervariable fungus Schizophyllum commune. Molecular biology and evolution, 37(8), 2279-2286.",,https://academic.oup.com/mbe/article/37/8/2279/5815564
2020002,2020,fungus,fungi,mushroom,Schizophyllum commune,,2020002_1,asexual,insertion,bp/cell division,6.34e-13,,,,,,5,,MA,,,Illumina HiSeq 2000,,135,thick tube,"Bezmenova, A. V., Zvyagina, E. A., Fedotova, A. V., Kasianov, A. S., Neretina, T. V., Penin, A. A., ... & Kondrashov, A. S. (2020). Rapid accumulation of mutations in growing mycelia of a hypervariable fungus Schizophyllum commune. Molecular biology and evolution, 37(8), 2279-2286.",,https://academic.oup.com/mbe/article/37/8/2279/5815564
2020003,2020,arthropods  ,arthropods  ,pea aphid,Acyrthosiphon pisum,UK ,2020003_1,asexual,snp,bp/generation,2.7e-10,1.9e-10,3.5e-10,,,,43,,MA,12,28,,,38,,"Fazalova, V., & Nevado, B. (2020). Low spontaneous mutation rate and pleistocene radiation of pea aphids. Molecular biology and evolution, 37(7), 2045-2051.",,https://academic.oup.com/mbe/article/37/7/2045/5803654
2020004,2020,human,primates,human,Homo sapiens,Amish,2020004_1,sexual,snp,bp/generation,1.13e-8,1.084e-8,1.176e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020004,2020,human,primates,human,Homo sapiens,Barbados,2020004_2,sexual,snp,bp/generation,1.27e-8,1.233e-8,1.311e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020004,2020,human,primates,human,Homo sapiens,African American,2020004_3,sexual,snp,bp/generation,1.20e-8,1.090e-8,1.315e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020004,2020,human,primates,human,Homo sapiens,European American,2020004_4,sexual,snp,bp/generation,1.22e-8,1.177e-8,1.270e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020004,2020,human,primates,human,Homo sapiens,Costa Rican (Latino/Hispanic),2020004_5,sexual,snp,bp/generation,1.22e-8,1.187e-8,1.250e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020004,2020,human,primates,human,Homo sapiens,European American,2020004_6,sexual,snp,bp/generation,1.21e-8,1.189e-8,1.232e-8,,,,,,PO,,,,,,,"Kessler, M. D., Loesch, D. P., Perry, J. A., Heard-Costa, N. L., Taliun, D., Cade, B. E., ... & O’Connor, T. D. (2020). De novo mutations across 1,465 diverse genomes reveal mutational insights and reductions in the Amish founder population. Proceedings of the National Academy of Sciences, 117(5), 2560-2569.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7007577/
2020005,2020,unicellular,others,haptophyta,Emiliania huxleyi,,2020005_1,asexual,snp,bp/generation,5.55e-10,5.05e-10,6.09e-10,,,,455,,MA,15,,Illumina HiSeq 3000/4000,,,,"Krasovec, M., Rickaby, R. E., & Filatov, D. A. (2020). Evolution of mutation rate in astronomically large phytoplankton populations. Genome biology and evolution.",,https://academic.oup.com/gbe/article/12/7/1051/5869440
2020006,2020,unicellular,others,amoeba ,Dictyostelium discoideum,L MA-lines,2020006_1,unknown,snp,bp/generation,2.34e-11,1.25e-11,4.06e-11,0.66e-11,,,22,,MA,19,,Illumina HiSeq 2500,,,,"Kucukyildirim, S., Behringer, M., Sung, W., Brock, D. A., Doak, T. G., Mergen, H., ... & Lynch, M. (2020). Low base-substitution mutation rate but high rate of slippage mutations in the sequence repeat-rich genome of Dictyostelium discoideum. G3: Genes, Genomes, Genetics, 10(9), 3445-3452.",,https://academic.oup.com/g3journal/article/10/9/3445/6060116
2020006,2020,unicellular,others,amoeba ,Dictyostelium discoideum,L MA-lines,2020006_1,unknown,indel,bp/generation,6.70e-11,,,,,,63,,MA,19,,Illumina HiSeq 2500,,,<30bp,"Kucukyildirim, S., Behringer, M., Sung, W., Brock, D. A., Doak, T. G., Mergen, H., ... & Lynch, M. (2020). Low base-substitution mutation rate but high rate of slippage mutations in the sequence repeat-rich genome of Dictyostelium discoideum. G3: Genes, Genomes, Genetics, 10(9), 3445-3452.",,https://academic.oup.com/g3journal/article/10/9/3445/6060116
2020006,2020,unicellular,others,amoeba ,Dictyostelium discoideum,L MA-lines,2020006_1,unknown,deletion,bp/generation,5.42e-11,,,,,,51,,MA,19,,Illumina HiSeq 2500,,,<30bp,"Kucukyildirim, S., Behringer, M., Sung, W., Brock, D. A., Doak, T. G., Mergen, H., ... & Lynch, M. (2020). Low base-substitution mutation rate but high rate of slippage mutations in the sequence repeat-rich genome of Dictyostelium discoideum. G3: Genes, Genomes, Genetics, 10(9), 3445-3452.",,https://academic.oup.com/g3journal/article/10/9/3445/6060116
2020006,2020,unicellular,others,amoeba ,Dictyostelium discoideum,L MA-lines,2020006_1,unknown,insertion,bp/generation,1.28e-11,,,,,,12,,MA,19,,Illumina HiSeq 2500,,,<30bp,"Kucukyildirim, S., Behringer, M., Sung, W., Brock, D. A., Doak, T. G., Mergen, H., ... & Lynch, M. (2020). Low base-substitution mutation rate but high rate of slippage mutations in the sequence repeat-rich genome of Dictyostelium discoideum. G3: Genes, Genomes, Genetics, 10(9), 3445-3452.",,https://academic.oup.com/g3journal/article/10/9/3445/6060116
2020006,2020,unicellular,others,amoeba ,Dictyostelium discoideum,QS MA,2020006_2,unknown,snp,bp/generation,2.68e-11,1.43e-11,4.82e-11,0.87e-11,,,15,,MA,18,,Illumina HiSeq 2500,,,,"Kucukyildirim, S., Behringer, M., Sung, W., Brock, D. A., Doak, T. G., Mergen, H., ... & Lynch, M. (2020). Low base-substitution mutation rate but high rate of slippage mutations in the sequence repeat-rich genome of Dictyostelium discoideum. G3: Genes, Genomes, Genetics, 10(9), 3445-3452.",,https://academic.oup.com/g3journal/article/10/9/3445/6060116
